vehicle_id,task_id,execution_location,size,distance,transfer_rate,execution_cycles,start_time,end_time,release_time,response_time,transmission_time,execution_time,execution_energy,transfer_energy,total_energy
6,11,1,2000000,239.61166102675386,409149.2619779164,2000000000,36127,36527,30001,6526,4888,400,0,1.4664574905976113,1.4664574905976113
6,10,0,4000000,223.33969575514334,0,9000000000,32001,41001,27001,14000,0,9000,0.8999999999999999,0,0.8999999999999999
6,14,1,2000000,213.29231233216072,650556.7130018016,5000000000,42075,43075,39001,4074,3074,1000,0,0.9222870012846034,0.9222870012846034
6,12,0,5000000,245.32774262198723,0,10000000000,41001,51001,33001,18000,0,10000,0.9999999999999999,0,0.9999999999999999
6,13,0,3000000,228.0650473001069,0,4000000000,51001,55001,36001,19000,0,4000,0.39999999999999997,0,0.39999999999999997
6,17,1,7000000,189.21888515684685,1047444.3554171522,8000000000,54684,56284,48001,8283,6683,1600,0,2.0048797715499265,2.0048797715499265
6,15,0,10000000,201.55777186702576,0,5000000000,55001,60001,42001,18000,0,5000,0.49999999999999994,0,0.49999999999999994
6,22,1,2000000,154.06253535496552,2361721.940766926,7000000000,63848,65248,63001,2247,847,1400,0,0.2540519227276861,0.2540519227276861
6,16,0,9000000,193.3468660206314,0,8000000000,60001,68001,45001,23000,0,8000,0.7999999999999999,0,0.7999999999999999
6,18,0,9000000,189.41102871797094,0,5000000000,68001,73001,51001,22000,0,5000,0.49999999999999994,0,0.49999999999999994
6,24,1,10000000,188.10833713581115,1072215.1781840555,2000000000,78327,78727,69001,9726,9326,400,0,2.797945842438935,2.797945842438935
6,27,1,4000000,126.14830359541106,5152491.579904694,4000000000,79127,79927,78001,1926,776,800,0,0.2328970327055239,0.2328970327055239
6,19,0,6000000,193.91045484965477,0,7000000000,73001,80001,54001,26000,0,7000,0.7,0,0.7
6,28,1,10000000,105.36952595508816,10213559.376322422,6000000000,81980,83180,81001,2179,979,1200,0,0.29372718064916215,0.29372718064916215
6,20,0,8000000,195.13920902781172,0,4000000000,80001,84001,57001,27000,0,4000,0.39999999999999997,0,0.39999999999999997
6,21,0,8000000,175.36359513878585,0,5000000000,84001,89001,60001,29000,0,5000,0.49999999999999994,0,0.49999999999999994
6,23,0,7000000,133.38083707939458,0,5000000000,89001,94001,66001,28000,0,5000,0.49999999999999994,0,0.49999999999999994
6,32,1,2000000,53.26537336769544,86760472.36073813,6000000000,93241,94441,93001,1440,23,1200,0,0.006915591670654839,0.006915591670654839
6,33,1,8000000,28.575531491120152,243198316.08806413,3000000000,96034,96634,96001,633,33,600,0,0.009868489381854684,0.009868489381854684
7,1,1,4000000,236.89322531469742,428198.95858118497,5000000000,9342,10342,1,10341,9341,1000,0,2.8024355873637288,2.8024355873637288
7,3,0,4000000,216.73473487191663,0,7000000000,6001,13001,6001,7000,0,7000,0.7,0,0.7
7,5,0,4000000,193.33068509680504,0,6000000000,13001,19001,12001,7000,0,6000,0.6,0,0.6
7,6,1,2000000,190.16276107587416,1026948.8797870458,9000000000,18536,20336,15001,5335,1948,1800,0,0.5842549827060716,0.5842549827060716
7,2,1,7000000,231.19806919608993,471832.5221747955,2000000000,20336,20736,3001,17735,14836,400,0,4.450731777285229,4.450731777285229
7,7,1,2000000,189.7640513901408,1035545.0798974102,9000000000,20736,22536,18001,4535,1931,1800,0,0.5794050028796824,0.5794050028796824
7,4,1,9000000,202.47535800684486,800287.0363004282,2000000000,22536,22936,9001,13935,11246,400,0,3.373789499929396,3.373789499929396
7,8,0,5000000,179.01422569170307,0,9000000000,21001,30001,21001,9000,0,9000,0.8999999999999999,0,0.8999999999999999
7,9,0,6000000,153.6325811799047,0,9000000000,30001,39001,24001,15000,0,9000,0.8999999999999999,0,0.8999999999999999
7,10,0,3000000,131.8356450281941,0,2000000000,39001,41001,27001,14000,0,2000,0.19999999999999998,0,0.19999999999999998
7,14,1,9000000,110.3809050515532,8579969.646177165,3000000000,41529,42129,39001,3128,1049,600,0,0.3146864279645784,0.3146864279645784
7,11,0,6000000,122.28395029602208,0,2000000000,41001,43001,30001,13000,0,2000,0.19999999999999998,0,0.19999999999999998
7,15,1,5000000,114.38739135062045,7496705.201067521,5000000000,43729,44729,42001,2728,667,1000,0,0.20008789991987438,0.20008789991987438
7,16,1,8000000,127.69673645007532,4915256.770380935,9000000000,48929,50729,45001,5728,1628,1800,0,0.4882756104344878,0.4882756104344878
7,12,0,9000000,121.76289911134673,0,9000000000,43001,52001,33001,19000,0,9000,0.8999999999999999,0,0.8999999999999999
7,17,1,6000000,148.05223841604015,2761508.690715174,3000000000,52529,53129,48001,5128,2173,600,0,0.6518176118916493,0.6518176118916493
7,18,1,4000000,171.51273917700692,1546311.9261886775,8000000000,53926,55526,51001,4525,2587,1600,0,0.776040060014113,0.776040060014113
7,13,0,2000000,115.95921912465606,0,6000000000,52001,58001,36001,22000,0,6000,0.6,0,0.6
7,19,0,9000000,167.9452791834293,0,5000000000,58001,63001,54001,9000,0,5000,0.49999999999999994,0,0.49999999999999994
7,20,1,5000000,161.5183983328215,1960392.7279349582,2000000000,63527,63927,57001,6926,2551,400,0,0.7651528077132139,0.7651528077132139
7,21,1,6000000,162.18407936662587,1928828.635447731,10000000000,69127,71127,60001,11126,3111,2000,0,0.9332088745054189,0.9332088745054189
7,23,0,4000000,187.891990515828,0,8000000000,66001,74001,66001,8000,0,8000,0.7999999999999999,0,0.7999999999999999
7,22,1,10000000,169.28591731151175,1628363.6774153467,10000000000,76527,78527,63001,15526,6141,2000,0,1.8423402840585408,1.8423402840585408
7,26,0,2000000,190.1137188632109,0,7000000000,75001,82001,75001,7000,0,7000,0.7,0,0.7
7,24,1,4000000,190.1137188632109,1028001.4293000976,3000000000,82927,83527,69001,14526,3891,600,0,1.1673135520998308,1.1673135520998308
7,25,1,3000000,190.1137188632109,1028001.4293000976,7000000000,83527,84927,72001,12926,2918,1400,0,0.8754851640748731,0.8754851640748731
7,29,0,5000000,211.33748957532356,0,9000000000,84001,93001,84001,9000,0,9000,0.8999999999999999,0,0.8999999999999999
