vehicle_id,task_id,execution_location,size,execution_cycles,start_time,end_time,release_time,response_time,transmission_time,execution_time,execution_energy,transfer_energy,total_energy
11,48,1,3000000,2000000000,36457,36857,4701,32156,1016,400,0,0.304874817486808,0.304874817486808
11,33,1,7000000,8000000000,37257,38857,3201,35656,2676,1600,0,0.8028604437259463,0.8028604437259463
11,54,1,2000000,3000000000,38857,39457,5301,34156,645,600,0,0.1934562243049668,0.1934562243049668
11,28,1,9000000,8000000000,43057,44657,2701,41956,3558,1600,0,1.067397997252042,1.067397997252042
11,11,0,9000000,10000000000,35001,45001,1001,44000,0,10000,0.9999999999999999,0,0.9999999999999999
11,55,1,3000000,7000000000,44657,46057,5401,40656,960,1400,0,0.28791943278570264,0.28791943278570264
11,12,0,3000000,2000000000,45001,47001,1101,45900,0,2000,0.19999999999999998,0,0.19999999999999998
12,1,1,2000000,2000000000,474,874,1,873,473,400,0,0.14202686568889522,0.14202686568889522
12,8,1,3000000,9000000000,1417,3217,701,2516,716,1800,0,0.2148575860238401,0.2148575860238401
12,9,1,3000000,7000000000,3217,4617,801,3816,718,1400,0,0.2154239525802663,0.2154239525802663
12,3,1,6000000,2000000000,4617,5017,201,4816,1421,400,0,0.4263905982525567,0.4263905982525567
12,4,1,7000000,5000000000,5017,6017,301,5716,1659,1000,0,0.4977639442078494,0.4977639442078494
12,7,1,7000000,5000000000,6017,7017,601,6416,1667,1000,0,0.5001641713931764,0.5001641713931764
12,12,1,6000000,4000000000,7017,7817,1101,6716,1450,800,0,0.4348673790918122,0.4348673790918122
12,2,0,5000000,8000000000,101,8101,101,8000,0,8000,0.7999999999999999,0,0.7999999999999999
12,21,1,4000000,8000000000,7817,9417,2001,7416,1010,1600,0,0.3030561155590882,0.3030561155590882
12,5,0,9000000,4000000000,8101,12101,401,11700,0,4000,0.39999999999999997,0,0.39999999999999997
12,18,1,6000000,7000000000,11417,12817,1701,11116,1489,1400,0,0.4467286307856971,0.4467286307856971
12,16,1,8000000,3000000000,13217,13817,1501,12316,1965,600,0,0.5896127937311229,0.5896127937311229
12,13,1,10000000,4000000000,13817,14617,1201,13416,2425,800,0,0.727559320048508,0.727559320048508
12,27,1,4000000,2000000000,14617,15017,2601,12416,1055,400,0,0.3164759705717057,0.3164759705717057
12,6,0,7000000,4000000000,12101,16101,501,15600,0,4000,0.39999999999999997,0,0.39999999999999997
12,25,1,6000000,9000000000,15017,16817,2401,14416,1558,1800,0,0.467339697616202,0.467339697616202
12,10,0,5000000,2000000000,16101,18101,901,17200,0,2000,0.19999999999999998,0,0.19999999999999998
12,24,1,7000000,10000000000,16817,18817,2301,16516,1804,2000,0,0.5410987469549918,0.5410987469549918
12,30,1,6000000,5000000000,19217,20217,2901,17316,1624,1000,0,0.4871629409693092,0.4871629409693092
12,31,1,6000000,8000000000,22217,23817,3001,20816,1639,1600,0,0.4917584438410293,0.4917584438410293
12,23,1,10000000,2000000000,23817,24217,2201,22016,2559,400,0,0.7676966576841061,0.7676966576841061
12,33,1,6000000,5000000000,24217,25217,3201,22016,1672,1000,0,0.5015650798406506,0.5015650798406506
12,37,1,5000000,4000000000,25217,26017,3601,22416,1455,800,0,0.43648183466209306,0.43648183466209306
12,11,0,2000000,9000000000,18101,27101,1001,26100,0,9000,0.8999999999999999,0,0.8999999999999999
12,38,1,8000000,5000000000,31817,32817,3701,29116,2355,1000,0,0.706599350432294,0.706599350432294
12,55,1,2000000,8000000000,32817,34417,5401,29016,741,1600,0,0.22234562873738006,0.22234562873738006
12,14,0,9000000,8000000000,27101,35101,1301,33800,0,8000,0.7999999999999999,0,0.7999999999999999
12,39,1,9000000,6000000000,34817,36017,3801,32216,2682,1200,0,0.8045834114894945,0.8045834114894945
12,49,1,5000000,9000000000,36017,37817,4801,33016,1702,1800,0,0.5105876545464967,0.5105876545464967
12,48,1,6000000,4000000000,37817,38617,4701,33916,2015,800,0,0.604396269471424,0.604396269471424
12,15,0,4000000,4000000000,35101,39101,1401,37700,0,4000,0.39999999999999997,0,0.39999999999999997
12,45,1,8000000,5000000000,39417,40417,4401,36016,2579,1000,0,0.773836153011367,0.773836153011367
12,43,1,9000000,7000000000,40417,41817,4201,37616,2825,1400,0,0.8474385827398861,0.8474385827398861
12,41,1,10000000,2000000000,41817,42217,4001,38216,3056,400,0,0.9167009982158303,0.9167009982158303
12,51,1,6000000,2000000000,42217,42617,5001,37616,2100,400,0,0.6300030003806317,0.6300030003806317
12,64,1,2000000,7000000000,42617,44017,6301,37716,844,1400,0,0.253186669802969,0.253186669802969
12,62,1,3000000,7000000000,44017,45417,6101,39316,1230,1400,0,0.36896993128480327,0.36896993128480327
12,17,0,9000000,9000000000,39101,48101,1601,46500,0,9000,0.8999999999999999,0,0.8999999999999999
12,52,1,8000000,4000000000,48817,49617,5101,44516,2840,800,0,0.8519987189442857,0.8519987189442857
13,4,0,2000000,3000000000,301,3301,301,3000,0,3000,0.3,0,0.3
13,7,0,9000000,7000000000,3301,10301,601,9700,0,7000,0.7,0,0.7
13,3,1,6000000,4000000000,14902,15702,201,15501,985,800,0,0.2955341377570569,0.2955341377570569
13,8,0,5000000,6000000000,10301,16301,701,15600,0,6000,0.6,0,0.6
13,6,1,5000000,8000000000,15702,17302,501,16801,825,1600,0,0.2475476718746583,0.2475476718746583
13,5,1,6000000,2000000000,18702,19102,401,18701,988,400,0,0.2964528371436075,0.2964528371436075
13,9,0,6000000,3000000000,16301,19301,801,18500,0,3000,0.3,0,0.3
13,2,1,8000000,8000000000,19102,20702,101,20601,1312,1600,0,0.39371959589157685,0.39371959589157685
13,1,1,9000000,2000000000,22702,23102,1,23101,1476,400,0,0.4428429338492798,0.4428429338492798
13,10,0,8000000,6000000000,19301,25301,901,24400,0,6000,0.6,0,0.6
13,11,1,3000000,6000000000,24702,25902,1001,24901,504,1200,0,0.15129427698982903,0.15129427698982903
13,14,0,2000000,10000000000,25301,35301,1301,34000,0,10000,0.9999999999999999,0,0.9999999999999999
13,12,1,6000000,10000000000,37102,39102,1101,38001,1014,2000,0,0.3040999312518754,0.3040999312518754
13,16,0,4000000,4000000000,35301,39301,1501,37800,0,4000,0.39999999999999997,0,0.39999999999999997
13,286,1,2000000,3000000000,45900,46500,28501,17999,4486,600,0,1.345661561527043,1.345661561527043
13,13,1,7000000,5000000000,46502,47502,1201,46301,1189,1000,0,0.3567046162675276,0.3567046162675276
13,294,1,2000000,8000000000,46500,48100,29301,18799,4029,1600,0,1.2085787713198395,1.2085787713198395
13,18,0,2000000,9000000000,39301,48301,1701,46600,0,9000,0.8999999999999999,0,0.8999999999999999
13,298,1,3000000,8000000000,48100,49700,29701,19999,5724,1600,0,1.717275468706133,1.717275468706133
14,14,1,2000000,6000000000,6257,7457,1301,6156,2313,1200,0,0.6939499964514492,0.6939499964514492
14,5,0,8000000,9000000000,401,9401,401,9000,0,9000,0.8999999999999999,0,0.8999999999999999
14,4,1,3000000,10000000000,7457,9457,301,9156,3504,2000,0,1.0510962380280562,1.0510962380280562
14,6,0,6000000,2000000000,9401,11401,501,10900,0,2000,0.19999999999999998,0,0.19999999999999998
14,8,1,3000000,6000000000,12457,13657,701,12956,3495,1200,0,1.0483906214676586,1.0483906214676586
14,7,0,7000000,4000000000,11401,15401,601,14800,0,4000,0.39999999999999997,0,0.39999999999999997
14,12,1,3000000,8000000000,15257,16857,1101,15756,3479,1600,0,1.0438192929031442,1.0438192929031442
14,2,1,4000000,10000000000,18257,20257,101,20156,4674,2000,0,1.4022025972078973,1.4022025972078973
14,9,0,3000000,5000000000,15401,20401,801,19600,0,5000,0.49999999999999994,0,0.49999999999999994
14,28,1,2000000,9000000000,21057,22857,2701,20156,2247,1800,0,0.6741369230242924,0.6741369230242924
14,10,0,2000000,3000000000,20401,23401,901,22500,0,3000,0.3,0,0.3
14,11,0,2000000,7000000000,23401,30401,1001,29400,0,7000,0.7,0,0.7
14,22,1,3000000,8000000000,34857,36457,2101,34356,3419,1600,0,1.0257709741916463,1.0257709741916463
14,1,1,5000000,2000000000,36857,37257,1,37256,5843,400,0,1.752845975077186,1.752845975077186
14,15,0,3000000,8000000000,30401,38401,1401,37000,0,8000,0.7999999999999999,0,0.7999999999999999
14,30,1,3000000,10000000000,39457,41457,2901,38556,3353,2000,0,1.00590755981835,1.00590755981835
14,19,1,4000000,5000000000,46057,47057,1801,45256,4587,1000,0,1.3761199441701641,1.3761199441701641
14,17,0,10000000,9000000000,38401,47401,1601,45800,0,9000,0.8999999999999999,0,0.8999999999999999
15,4,1,5000000,5000000000,2453,3453,301,3152,2152,1000,0,0.6456807017810249,0.6456807017810249
15,21,1,2000000,10000000000,3453,5453,2001,3452,824,2000,0,0.24715772435274444,0.24715772435274444
15,6,1,6000000,4000000000,5453,6253,501,5752,2577,800,0,0.7730839566773737,0.7730839566773737
15,1,0,7000000,7000000000,1,7001,1,7000,0,7000,0.7,0,0.7
15,28,1,2000000,9000000000,6253,8053,2701,5352,797,1800,0,0.23908270287546973,0.23908270287546973
15,26,1,3000000,6000000000,8053,9253,2501,6752,1208,1200,0,0.36234653716274956,0.36234653716274956
15,22,1,4000000,9000000000,9253,11053,2101,8952,1641,1800,0,0.49218200308260224,0.49218200308260224
15,30,1,5000000,2000000000,11053,11453,2901,8552,1971,400,0,0.591364343249784,0.591364343249784
15,2,0,9000000,5000000000,7001,12001,101,11900,0,5000,0.49999999999999994,0,0.49999999999999994
15,41,1,3000000,7000000000,11453,12853,4001,8852,1107,1400,0,0.332118073613659,0.332118073613659
15,34,1,5000000,6000000000,12853,14053,3301,10752,1927,1200,0,0.5781833309099699,0.5781833309099699
15,11,1,10000000,9000000000,14053,15853,1001,14852,4257,1800,0,1.276987968295387,1.276987968295387
15,31,1,6000000,6000000000,15853,17053,3001,14052,2352,1200,0,0.7057399684020533,0.7057399684020533
15,49,1,2000000,4000000000,17053,17853,4801,13052,700,800,0,0.20997010108651457,0.20997010108651457
15,56,1,2000000,9000000000,17853,19653,5501,14152,669,1800,0,0.20063115304887846,0.20063115304887846
15,3,0,3000000,9000000000,12001,21001,201,20800,0,9000,0.8999999999999999,0,0.8999999999999999
15,27,1,9000000,10000000000,19653,21653,2601,19052,3605,2000,0,1.081428799294365,1.081428799294365
15,42,1,6000000,10000000000,21653,23653,4101,19552,2200,2000,0,0.6599977672077576,0.6599977672077576
15,24,1,10000000,6000000000,23653,24853,2301,22552,4065,1200,0,1.2194789144318117,1.2194789144318117
15,29,1,9000000,6000000000,24853,26053,2801,23252,3568,1200,0,1.0702556275971828,1.0702556275971828
15,47,1,6000000,4000000000,26053,26853,4601,22252,2128,800,0,0.6384505900121796,0.6384505900121796
15,32,1,10000000,8000000000,26853,28453,3101,25352,3899,1600,0,1.169827413873555,1.169827413873555
15,5,0,4000000,9000000000,21001,30001,401,29600,0,9000,0.8999999999999999,0,0.8999999999999999
15,39,1,9000000,8000000000,28453,30053,3801,26252,3364,1600,0,1.0092873639810074,1.0092873639810074
15,50,1,7000000,10000000000,30053,32053,4901,27152,2434,2000,0,0.7301604012127781,0.7301604012127781
15,64,1,4000000,8000000000,32053,33653,6301,27352,1278,1600,0,0.38325800281062256,0.38325800281062256
15,57,1,6000000,6000000000,33653,34853,5601,29252,1994,1200,0,0.598077276776776,0.598077276776776
15,7,0,3000000,6000000000,30001,36001,601,35400,0,6000,0.6,0,0.6
15,52,1,8000000,9000000000,34853,36653,5101,31552,2745,1800,0,0.8233682989328449,0.8233682989328449
15,67,1,4000000,2000000000,36653,37053,6601,30452,1260,400,0,0.3781383295336702,0.3781383295336702
15,48,1,9000000,2000000000,37053,37453,4701,32752,3171,400,0,0.951398660444263,0.951398660444263
15,45,1,10000000,5000000000,37453,38453,4401,34052,3594,1000,0,1.078240858471683,1.078240858471683
15,59,1,7000000,4000000000,38453,39253,5801,33452,2298,800,0,0.6893567390192656,0.6893567390192656
15,8,0,3000000,4000000000,36001,40001,701,39300,0,4000,0.39999999999999997,0,0.39999999999999997
15,74,1,3000000,9000000000,39253,41053,7301,33752,926,1800,0,0.27767734977072006,0.27767734977072006
15,61,1,7000000,2000000000,41053,41453,6001,35452,2271,400,0,0.6814427096179444,0.6814427096179444
15,9,0,5000000,2000000000,40001,42001,801,41200,0,2000,0.19999999999999998,0,0.19999999999999998
15,51,1,10000000,10000000000,41453,43453,5001,38452,3453,2000,0,1.0359663535377794,1.0359663535377794
15,79,1,3000000,7000000000,43453,44853,7801,37052,921,1400,0,0.27632248157427086,0.27632248157427086
15,10,0,6000000,4000000000,42001,46001,901,45100,0,4000,0.39999999999999997,0,0.39999999999999997
15,63,1,8000000,7000000000,44853,46253,6201,40052,2568,1400,0,0.7704218561060648,0.7704218561060648
15,60,1,9000000,7000000000,46253,47653,5901,41752,2937,1400,0,0.8812012186818352,0.8812012186818352
16,1,0,5000000,9000000000,1,9001,1,9000,0,9000,0.8999999999999999,0,0.8999999999999999
16,4,0,4000000,2000000000,9001,11001,301,10700,0,2000,0.19999999999999998,0,0.19999999999999998
16,7,0,5000000,9000000000,11001,20001,601,19400,0,9000,0.8999999999999999,0,0.8999999999999999
16,9,0,8000000,7000000000,20001,27001,801,26200,0,7000,0.7,0,0.7
16,10,0,3000000,6000000000,27001,33001,901,32100,0,6000,0.6,0,0.6
16,12,0,3000000,10000000000,33001,43001,1101,41900,0,10000,0.9999999999999999,0,0.9999999999999999
17,3,1,3000000,4000000000,3702,4502,201,4301,276,800,0,0.08286193316193362,0.08286193316193362
17,1,0,6000000,10000000000,1,10001,1,10000,0,10000,0.9999999999999999,0,0.9999999999999999
17,2,0,5000000,7000000000,10001,17001,101,16900,0,7000,0.7,0,0.7
17,13,1,2000000,7000000000,17302,18702,1201,17501,179,1400,0,0.05359102856949732,0.05359102856949732
17,4,0,6000000,4000000000,17001,21001,301,20700,0,4000,0.39999999999999997,0,0.39999999999999997
17,14,1,2000000,8000000000,23102,24702,1301,23401,178,1600,0,0.05331699078544526,0.05331699078544526
17,5,0,4000000,6000000000,21001,27001,401,26600,0,6000,0.6,0,0.6
17,6,0,7000000,3000000000,27001,30001,501,29500,0,3000,0.3,0,0.3
17,7,0,4000000,2000000000,30001,32001,601,31400,0,2000,0.19999999999999998,0,0.19999999999999998
17,12,1,8000000,10000000000,30902,32902,1101,31801,718,2000,0,0.21535035680377446,0.21535035680377446
17,17,1,4000000,7000000000,32902,34302,1601,32701,349,1400,0,0.10478839181399145,0.10478839181399145
17,19,1,3000000,3000000000,36102,36702,1801,34901,259,600,0,0.07755054489928823,0.07755054489928823
17,8,0,6000000,6000000000,32001,38001,701,37300,0,6000,0.6,0,0.6
17,9,0,7000000,4000000000,38001,42001,801,41200,0,4000,0.39999999999999997,0,0.39999999999999997
17,15,1,10000000,3000000000,44702,45302,1401,43901,884,600,0,0.26512919836403925,0.26512919836403925
17,21,1,4000000,2000000000,45302,45702,2001,43701,340,400,0,0.10191613698270686,0.10191613698270686
17,22,1,3000000,4000000000,45702,46502,2101,44401,253,800,0,0.0758434077051833,0.0758434077051833
18,2,1,5000000,7000000000,1500,2900,101,2799,1399,1400,0,0.41967199014627976,0.41967199014627976
18,6,1,5000000,10000000000,2900,4900,501,4399,1410,2000,0,0.4230041024339698,0.4230041024339698
18,17,1,2000000,10000000000,4900,6900,1601,5299,604,2000,0,0.18123675867844605,0.18123675867844605
18,3,1,8000000,10000000000,6900,8900,201,8699,2241,2000,0,0.6721840778712254,0.6721840778712254
18,1,0,5000000,10000000000,1,10001,1,10000,0,10000,0.9999999999999999,0,0.9999999999999999
18,11,1,5000000,8000000000,8900,10500,1001,9499,1443,1600,0,0.43301463102650284,0.43301463102650284
18,12,1,5000000,5000000000,10500,11500,1101,10399,1452,1000,0,0.43574639970818224,0.43574639970818224
18,18,1,3000000,6000000000,11500,12700,1701,10999,915,1200,0,0.27440790688260813,0.27440790688260813
18,9,1,7000000,8000000000,12700,14300,801,13499,1999,1600,0,0.5995739769475642,0.5995739769475642
18,5,1,9000000,4000000000,14300,15100,401,14699,2531,800,0,0.7592037626305187,0.7592037626305187
18,21,1,3000000,5000000000,15100,16100,2001,14099,944,1000,0,0.283056041976162,0.283056041976162
18,8,1,9000000,3000000000,16100,16700,701,15999,2557,600,0,0.7672415782768813,0.7672415782768813
18,4,0,10000000,8000000000,10001,18001,301,17700,0,8000,0.7999999999999999,0,0.7999999999999999
18,25,1,3000000,10000000000,16700,18700,2401,16299,990,2000,0,0.29696573879981353,0.29696573879981353
18,15,1,8000000,5000000000,18700,19700,1401,18299,2375,1000,0,0.7125986251745892,0.7125986251745892
18,19,1,9000000,9000000000,19700,21500,1801,19699,2771,1800,0,0.83136983934507,0.83136983934507
18,22,1,8000000,4000000000,21500,22300,2101,20199,2545,800,0,0.7634162214045491,0.7634162214045491
18,24,1,8000000,9000000000,22300,24100,2301,21799,2606,1800,0,0.7818513828043919,0.7818513828043919
18,33,1,5000000,7000000000,24100,25500,3201,22299,1856,1400,0,0.5567726681405014,0.5567726681405014
18,35,1,5000000,6000000000,25500,26700,3401,23299,1920,1200,0,0.5758524587501291,0.5758524587501291
18,7,0,6000000,9000000000,18001,27001,601,26400,0,9000,0.8999999999999999,0,0.8999999999999999
18,46,1,2000000,8000000000,26700,28300,4501,23799,952,1600,0,0.28569215313132784,0.28569215313132784
18,38,1,5000000,3000000000,28300,28900,3701,25199,2026,600,0,0.6077446696940983,0.6077446696940983
18,31,1,8000000,7000000000,28900,30300,3001,27299,2875,1400,0,0.8625575008077674,0.8625575008077674
18,44,1,4000000,5000000000,30300,31300,4301,26999,1825,1000,0,0.5475486718527666,0.5475486718527666
18,55,1,2000000,3000000000,31300,31900,5401,26499,1155,600,0,0.34663279470615965,0.34663279470615965
18,34,1,9000000,3000000000,31900,32500,3301,29199,3397,600,0,1.0189512679089916,1.0189512679089916
18,43,1,6000000,6000000000,32500,33700,4201,29499,2681,1200,0,0.8044055574454154,0.8044055574454154
18,50,1,4000000,2000000000,33700,34100,4901,29199,2081,400,0,0.6242006549649936,0.6242006549649936
18,36,1,9000000,3000000000,34100,34700,3501,31199,3516,600,0,1.0548774921413073,1.0548774921413073
18,10,0,9000000,8000000000,27001,35001,901,34100,0,8000,0.7999999999999999,0,0.7999999999999999
18,49,1,6000000,8000000000,34700,36300,4801,31499,3053,1600,0,0.9158338240909994,0.9158338240909994
18,39,1,10000000,3000000000,36300,36900,3801,33099,4129,600,0,1.2386688666955723,1.2386688666955723
18,57,1,4000000,10000000000,36900,38900,5601,33299,2394,2000,0,0.7181931420577854,0.7181931420577854
18,59,1,5000000,5000000000,38900,39900,5801,34099,3087,1000,0,0.925973608594821,0.925973608594821
18,52,1,7000000,7000000000,39900,41300,5101,36199,3804,1400,0,1.1411816208019836,1.1411816208019836
18,13,0,5000000,7000000000,35001,42001,1201,40800,0,7000,0.7,0,0.7
18,48,1,9000000,6000000000,41300,42500,4701,37799,4478,1200,0,1.3434798404449015,1.3434798404449015
18,63,1,5000000,5000000000,42500,43500,6201,37299,3277,1000,0,0.9830591409529346,0.9830591409529346
18,56,1,7000000,4000000000,43500,44300,5501,38799,4118,800,0,1.235476444281554,1.235476444281554
18,14,0,8000000,3000000000,42001,45001,1301,43700,0,3000,0.3,0,0.3
18,60,1,6000000,8000000000,44300,45900,5901,39999,3757,1600,0,1.126983169585086,1.126983169585086
18,16,0,5000000,2000000000,45001,47001,1501,45500,0,2000,0.19999999999999998,0,0.19999999999999998
18,80,1,2000000,7000000000,47653,49053,7901,41152,991,1400,0,0.29731946728314773,0.29731946728314773
19,3,0,10000000,8000000000,201,8201,201,8000,0,8000,0.7999999999999999,0,0.7999999999999999
19,1,1,4000000,3000000000,9302,9902,1,9901,1006,600,0,0.30178724513397615,0.30178724513397615
19,2,1,4000000,5000000000,9902,10902,101,10801,1006,1000,0,0.3018812202603594,0.3018812202603594
19,4,0,9000000,4000000000,8201,12201,301,11900,0,4000,0.39999999999999997,0,0.39999999999999997
19,8,0,3000000,9000000000,12201,21201,701,20500,0,9000,0.8999999999999999,0,0.8999999999999999
19,7,1,4000000,9000000000,25902,27702,601,27101,1016,1800,0,0.3047209075095752,0.3047209075095752
19,9,0,2000000,7000000000,21201,28201,801,27400,0,7000,0.7,0,0.7
19,5,1,5000000,8000000000,27702,29302,401,28901,1263,1600,0,0.37888180206380623,0.37888180206380623
19,14,0,9000000,3000000000,28201,31201,1301,29900,0,3000,0.3,0,0.3
19,15,0,5000000,9000000000,31201,40201,1401,38800,0,9000,0.8999999999999999,0,0.8999999999999999
19,17,1,2000000,8000000000,39102,40702,1601,39101,536,1600,0,0.16071688167880321,0.16071688167880321
19,6,1,7000000,9000000000,42902,44702,501,44201,1773,1800,0,0.5317570325940197,0.5317570325940197
19,16,0,5000000,7000000000,40201,47201,1501,45700,0,7000,0.7,0,0.7
20,3,1,3000000,4000000000,1384,2184,201,1983,1183,800,0,0.35481551378705845,0.35481551378705845
20,2,0,2000000,5000000000,101,5101,101,5000,0,5000,0.49999999999999994,0,0.49999999999999994
20,5,1,3000000,6000000000,3984,5184,401,4783,1182,1200,0,0.3545597617045805,0.3545597617045805
20,9,1,2000000,5000000000,5184,6184,801,5383,786,1000,0,0.23586262956671933,0.23586262956671933
20,4,1,4000000,10000000000,6584,8584,301,8283,1577,2000,0,0.4729995203555208,0.4729995203555208
20,6,0,2000000,5000000000,5101,10101,501,9600,0,5000,0.49999999999999994,0,0.49999999999999994
20,8,1,3000000,9000000000,8584,10384,701,9683,1180,1800,0,0.35409674647789324,0.35409674647789324
20,18,1,3000000,7000000000,11784,13184,1701,11483,1168,1400,0,0.350445216039251,0.350445216039251
20,7,1,6000000,3000000000,14384,14984,601,14383,2362,600,0,0.7085568334528709,0.7085568334528709
20,13,1,5000000,8000000000,15984,17584,1201,16383,1959,1600,0,0.5875874745201078,0.5875874745201078
20,25,1,2000000,2000000000,17584,17984,2401,15583,771,400,0,0.23133210920160213,0.23133210920160213
20,11,0,3000000,8000000000,10101,18101,1001,17100,0,8000,0.7999999999999999,0,0.7999999999999999
20,22,1,3000000,8000000000,17984,19584,2101,17483,1162,1600,0,0.34849032827554444,0.34849032827554444
20,1,1,9000000,7000000000,21384,22784,1,22783,3549,1400,0,1.0646117421242887,1.0646117421242887
20,15,0,10000000,7000000000,18101,25101,1401,23700,0,7000,0.7,0,0.7
20,26,1,3000000,3000000000,24584,25184,2501,22683,1156,600,0,0.3468782977425527,0.3468782977425527
20,10,1,8000000,9000000000,26784,28584,901,27683,3143,1800,0,0.9428381320675893,0.9428381320675893
20,17,0,10000000,5000000000,25101,30101,1601,28500,0,5000,0.49999999999999994,0,0.49999999999999994
20,31,1,3000000,5000000000,30584,31584,3001,28583,1182,1000,0,0.3545337854217307,0.3545337854217307
20,35,1,2000000,6000000000,31584,32784,3401,29383,805,1200,0,0.24140086779850795,0.24140086779850795
20,21,1,6000000,5000000000,32784,33784,2001,31783,2327,1000,0,0.697971489496093,0.697971489496093
20,27,1,5000000,2000000000,33784,34184,2601,31583,1930,400,0,0.5790073846609282,0.5790073846609282
20,16,1,8000000,4000000000,34184,34984,1501,33483,3123,800,0,0.9369856939405363,0.9369856939405363
20,19,0,6000000,6000000000,30101,36101,1801,34300,0,6000,0.6,0,0.6
20,28,1,5000000,8000000000,34984,36584,2701,33883,1933,1600,0,0.5798035940894445,0.5798035940894445
20,14,1,9000000,2000000000,37384,37784,1301,36483,3521,400,0,1.0564473031382813,1.0564473031382813
20,30,1,5000000,5000000000,37784,38784,2901,35883,1955,1000,0,0.5865249399318301,0.5865249399318301
20,34,1,4000000,5000000000,38784,39784,3301,36483,1605,1000,0,0.4814279511363237,0.4814279511363237
20,12,1,10000000,6000000000,41384,42584,1101,41483,3922,1200,0,1.176474101438231,1.176474101438231
20,20,0,10000000,7000000000,36101,43101,1901,41200,0,7000,0.7,0,0.7
20,23,0,4000000,5000000000,43101,48101,2201,45900,0,5000,0.49999999999999994,0,0.49999999999999994
